Timestamp (s),Position (mm),Force (N),Torque,Stage
1539655364.292424,-18.3511,0.22163144399999998,-2204,2
1539655364.32403,-18.5467,0.17914629600000043,-2224,2
1539655364.3557591,-18.735,0.22163144399999998,-2312,2
1539655364.387671,-18.9222,0.22163144399999998,-2374,2
1539655364.419625,-19.1129,0.17914629600000043,-2386,2
1539655364.451602,-19.3061,0.22163144399999998,-2406,2
1539655364.4836879,-19.4953,0.22163144399999998,-2356,2
1539655364.515718,-19.6853,0.17914629600000043,-2492,2
1539655364.547696,-19.8797,0.17914629600000043,-2052,2
1539655364.6435359,-19.8664,0.17914629600000043,-1150,0
1539655364.675621,-19.6696,0.13666114800000087,-1280,0
1539655364.7080839,-19.4775,0.17914629600000043,-1262,0
1539655364.739893,-19.2836,0.17914629600000043,-1298,0
1539655364.7716649,-19.0927,0.22163144399999998,-1248,0
1539655364.803923,-18.9022,0.17914629600000043,-1262,0
1539655364.836051,-18.709,0.2641165920000018,-1282,0
1539655364.867935,-18.5155,0.22163144399999998,-1208,0
1539655364.900171,-18.3256,0.22163144399999998,-1202,0
1539655364.931911,-18.1322,0.22163144399999998,-1210,0
1539655364.964134,-17.9418,0.22163144399999998,-1246,0
1539655364.996202,-17.7485,0.17914629600000043,-1242,0
1539655365.028139,-17.5557,0.22163144399999998,-1144,0
1539655365.060204,-17.365,0.22163144399999998,-1250,0
1539655365.0920918,-17.1721,0.22163144399999998,-1148,0
1539655365.124178,-16.9822,0.17914629600000043,-1158,0
1539655365.155894,-16.7895,0.17914629600000043,-1222,0
1539655365.188305,-16.5997,0.17914629600000043,-1156,0
1539655365.2202811,-16.4052,0.22163144399999998,-1112,0
1539655365.252012,-16.2147,0.17914629600000043,-1176,0
1539655365.284205,-16.0243,0.22163144399999998,-1094,0
1539655365.316211,-15.8322,0.17914629600000043,-1158,0
1539655365.348227,-15.6416,0.2641165920000018,-1072,0
1539655365.38026,-15.4518,0.17914629600000043,-1048,0
1539655365.412459,-15.26,0.17914629600000043,-1038,0
1539655365.444166,-15.0621,0.22163144399999998,-1142,0
1539655365.4763489,-14.8732,0.22163144399999998,-1100,0
1539655365.508672,-14.6812,0.17914629600000043,-1120,0
1539655365.540132,-14.4867,0.22163144399999998,-1100,0
1539655365.5725288,-14.3015,0.17914629600000043,-1044,0
1539655365.604251,-14.1063,0.22163144399999998,-994,0
1539655365.636192,-13.9174,0.2641165920000018,-1052,0
1539655365.6682482,-13.725,0.2641165920000018,-1120,0
1539655365.700341,-13.5318,0.22163144399999998,-1082,0
1539655365.7329102,-13.3376,0.17914629600000043,-1024,0
1539655365.7646132,-13.1437,0.22163144399999998,-1058,0
1539655365.796722,-12.9513,0.22163144399999998,-1086,0
1539655365.828477,-12.7603,0.22163144399999998,-1026,0
1539655365.86049,-12.5686,0.22163144399999998,-1072,0
1539655365.8925598,-12.3749,0.22163144399999998,-1116,0
1539655365.9247649,-12.1829,0.22163144399999998,-1172,0
1539655365.956846,-11.9907,0.22163144399999998,-1158,0
1539655365.988687,-11.7951,0.22163144399999998,-1132,0
1539655366.020475,-11.6055,0.22163144399999998,-1142,0
1539655366.052447,-11.4139,0.2641165920000018,-1174,0
1539655366.084627,-11.2235,0.22163144399999998,-1190,0
1539655366.11675,-11.0335,0.22163144399999998,-1030,0
1539655366.1485069,-10.8436,0.2641165920000018,-1050,0
1539655366.1806111,-10.651,0.22163144399999998,-982,0
1539655366.212457,-10.4591,0.3066017400000013,-1062,0
1539655366.244838,-10.2672,0.3066017400000013,-1050,0
1539655366.276533,-10.0752,0.3490868880000008,-908,0
1539655366.3086689,-9.8864,0.3915720360000004,-832,0
1539655366.340734,-9.7004,0.43405718399999993,-786,0
1539655366.372691,-9.5111,0.5190274800000013,-792,0
1539655366.404704,-9.3199,0.6039977760000004,-792,0
1539655366.4365618,-9.131,0.646482924,-712,0
1539655366.4688692,-8.9409,0.6889680720000018,-588,0
1539655366.500588,-8.7506,0.7739383680000007,-588,0
1539655366.532799,-8.5597,0.8589086639999999,-686,0
1539655366.5646532,-8.3688,0.9438789600000013,-528,0
1539655366.596969,-8.1788,1.0288492560000004,-544,0
1539655366.6288419,-7.9872,1.071334404,-516,0
1539655366.660853,-7.7986,1.1987898480000008,-470,0
1539655366.692747,-7.6078,1.283760144,-390,0
1539655366.724906,-7.4189,1.4112155880000008,-376,0
1539655366.757001,-7.2268,1.4961858839999997,-324,0
1539655366.789149,-7.0348,1.6236413280000006,-350,0
1539655366.821054,-6.8437,1.7935819200000012,-314,0
1539655366.853138,-6.6539,1.9635225120000015,-280,0
1539655366.8851368,-6.4657,2.0484928080000007,-171,0
1539655366.917384,-6.285,2.1759482520000013,211,0
1539655366.9494169,-6.0881,2.345888844000002,385,0
1539655366.9811661,-5.8975,2.515829436,413,0
1539655367.01314,-5.7098,2.6857700280000003,463,0
1539655367.0449889,-5.5229,2.8981957680000003,627,0
1539655367.07709,-5.3407,3.110621508000001,803,0
1539655367.109497,-5.1548,3.280562100000001,995,0
1539655367.141136,-4.9694,3.5354729880000004,1055,0
1539655367.173105,-4.7853,3.790383876,1225,0
1539655367.205288,-4.6007,4.045294764000001,1359,0
1539655367.23747,-4.4155,4.3426908000000015,1519,0
1539655367.26939,-4.2274,4.555116540000001,1645,0
1539655367.301365,-4.0435,4.894997724000001,1727,0
1539655367.333481,-3.8592,5.234878908000001,1923,0
1539655367.365207,-3.6754,5.489789796000002,2149,0
1539655367.39765,-3.496,5.82967098,2379,0
1539655367.429219,-3.3084,6.1695521640000015,2455,0
1539655367.461189,-3.1321,6.551918496000002,2639,0
1539655367.493518,-2.9496,6.934284828,2907,0
1539655367.525405,-2.7674,7.401621456000002,3247,0
1539655367.557259,-2.5895,7.783987788000002,3481,0
1539655367.5894258,-2.4116,8.251324416000001,3737,0
1539655367.621523,-2.233,8.803631339999999,4021,0
1539655367.653306,-2.0536,9.398423412,4293,0
1539655367.685606,-1.8769,9.993215484000004,4637,0
1539655367.717417,-1.7038,10.715463000000002,5063,0
1539655367.749321,-1.5354,11.437710516000001,5497,0
1539655367.781547,-1.3686,12.372383772000001,6081,0
1539655367.813662,-1.2043,13.392027324000003,6675,0
1539655367.8454468,-1.0476,14.709066912,7431,0
1539655367.877855,-0.9011,16.281017388000002,8355,0
1539655367.925462,-0.7633,18.532730232,9567,1
1539655367.957545,-0.6336,20.06219556,9873,1
1539655367.989474,-0.6211,19.594858932,9679,1
1539655368.021627,-0.6143,19.509888636,9555,1
1539655368.053774,-0.6092,19.254977748000005,9491,1
1539655368.085637,-0.6055,19.127522304000003,9419,1
1539655368.117583,-0.6025,19.000066860000004,9333,1
1539655368.149857,-0.6,18.915096564000002,9285,1
1539655368.181633,-0.5978,18.872611415999998,9271,1
1539655368.213762,-0.5961,18.745155972,9239,1
1539655368.245902,-0.5944,18.660185676,9207,1
1539655368.2777758,-0.593,18.575215380000003,9179,1
1539655368.309616,-0.5918,18.532730232,9153,1
1539655368.341894,-0.5907,18.532730232,9131,1
1539655368.3737988,-0.5896,18.490245084,9111,1
1539655368.4058182,-0.5887,18.490245084,9093,1
1539655368.437728,-0.5878,18.362789640000003,9077,1
1539655368.470044,-0.587,18.405274788000003,9059,1
1539655368.5021062,-0.5862,18.320304491999998,9045,1
1539655368.534057,-0.5854,18.320304491999998,9029,1
1539655368.5657752,-0.5848,18.277819344000005,9017,1
1539655368.5982249,-0.5842,18.235334196,9005,1
1539655368.6298938,-0.5834,18.235334196,8989,1
1539655368.6618009,-0.583,18.235334196,8981,1
1539655368.694269,-0.5825,18.1503639,8971,1
1539655368.725939,-0.5818,18.1503639,8959,1
1539655368.7577758,-0.5815,18.1503639,8953,1
1539655368.790067,-0.5811,18.1503639,8945,1
1539655368.82224,-0.5805,18.192849048000003,8931,1
1539655368.854194,-0.5801,18.1503639,8923,1
1539655368.886145,-0.5798,18.107878752,8917,1
1539655368.918595,-0.5793,18.065393604,8909,1
1539655368.950175,-0.5789,18.107878752,8867,1
1539655368.981924,-0.5785,18.022908456,8893,1
1539655369.014074,-0.5782,17.980423308000006,8887,1
1539655369.046158,-0.5779,17.980423308000006,8881,1
1539655369.0784261,-0.5775,18.022908456,8873,1
1539655369.1101341,-0.5771,17.980423308000006,8863,1
1539655369.142015,-0.5768,17.980423308000006,8859,1
1539655369.174174,-0.5767,17.895453011999997,8825,1
1539655369.206474,-0.5765,17.93793816,8853,1
1539655369.238364,-0.5762,18.022908456,8845,1
1539655369.270286,-0.5759,17.93793816,8839,1
1539655369.3024058,-0.5756,17.852967864000004,8833,1
1539655369.334372,-0.5754,17.980423308000006,8831,1
1539655369.3664682,-0.5752,17.93793816,8827,1
1539655369.398339,-0.575,17.810482716000003,8823,1
1539655369.430367,-0.5748,17.895453011999997,8819,1
1539655369.4625652,-0.5746,17.895453011999997,8813,1
1539655369.494761,-0.5743,17.810482716000003,8807,1
1539655369.52647,-0.574,17.852967864000004,8801,1
1539655369.558866,-0.5737,17.895453011999997,8797,1
1539655369.590303,-0.5736,17.810482716000003,8795,1
1539655369.622674,-0.5735,17.810482716000003,8793,1
1539655369.654618,-0.5733,17.852967864000004,8787,1
1539655369.68665,-0.5731,17.810482716000003,8785,1
1539655369.718438,-0.5729,17.852967864000004,8781,1
1539655369.750753,-0.5726,17.767997568000002,8775,1
1539655369.782426,-0.5724,17.72551242,8769,1
1539655369.8144379,-0.5722,17.72551242,8767,1
1539655369.846604,-0.5722,17.810482716000003,8765,1
1539655369.878613,-0.572,17.72551242,8763,1
1539655369.910871,-0.5719,17.810482716000003,8759,1
1539655369.942985,-0.5718,17.810482716000003,8757,1
1539655369.974943,-0.5716,17.810482716000003,8753,1
1539655370.0065851,-0.5714,17.767997568000002,8751,1
1539655370.0390441,-0.5712,17.683027272,8745,1
1539655370.0707781,-0.571,17.810482716000003,8743,1
1539655370.102786,-0.5707,17.767997568000002,8737,1
1539655370.13476,-0.5706,17.72551242,8735,1
1539655370.166659,-0.5705,17.683027272,8733,1
1539655370.198716,-0.5704,17.683027272,8731,1
1539655370.2310798,-0.5704,17.640542124000003,8731,1
1539655370.262754,-0.5703,17.72551242,8729,1
1539655370.294828,-0.5702,17.683027272,8727,1
1539655370.327083,-0.57,17.683027272,8723,1
1539655370.35887,-0.57,17.72551242,8721,1
1539655370.390975,-0.5698,17.72551242,8717,1
1539655370.423079,-0.5697,17.640542124000003,8717,1
1539655370.455151,-0.5695,17.72551242,8713,1
1539655370.4869702,-0.5693,17.72551242,8709,1
1539655370.519572,-0.5692,17.640542124000003,8705,1
1539655370.550925,-0.569,17.640542124000003,8703,1
1539655370.582881,-0.569,17.683027272,8703,1
1539655370.6154199,-0.569,17.640542124000003,8701,1
1539655370.647033,-0.5689,17.683027272,8701,1
1539655370.678913,-0.5688,17.640542124000003,8699,1
1539655370.711325,-0.5687,17.640542124000003,8697,1
1539655370.7433112,-0.5686,17.683027272,8695,1
1539655370.775234,-0.5686,17.683027272,8695,1
1539655370.807313,-0.5685,17.640542124000003,8693,1
1539655370.8391511,-0.5684,17.683027272,8689,1
1539655370.871058,-0.5682,17.640542124000003,8687,1
1539655370.903253,-0.5682,17.640542124000003,8687,1
1539655370.935061,-0.5681,17.683027272,8683,1
1539655370.967241,-0.5679,17.555571828000005,8681,1
1539655370.999539,-0.5679,17.598056976,8679,1
1539655371.0311959,-0.5677,17.683027272,8677,1
1539655371.063214,-0.5676,17.598056976,8673,1
1539655371.0951989,-0.5675,17.640542124000003,8673,1
1539655371.127351,-0.5674,17.598056976,8671,1
1539655371.159133,-0.5674,17.555571828000005,8671,1
1539655371.1913989,-0.5673,17.598056976,8669,1
1539655371.223493,-0.5672,17.555571828000005,8667,1
1539655371.25542,-0.5672,17.555571828000005,8667,1
1539655371.287447,-0.5672,17.640542124000003,8667,1
1539655371.319314,-0.5672,17.640542124000003,8665,1
1539655371.35174,-0.5671,17.598056976,8665,1
1539655371.383755,-0.567,17.555571828000005,8663,1
1539655371.415355,-0.5669,17.470601532,8661,1
1539655371.447395,-0.5668,17.555571828000005,8659,1
1539655371.4794571,-0.5668,17.555571828000005,8659,1
1539655371.511436,-0.5667,17.470601532,8657,1
1539655371.5433311,-0.5666,17.470601532,8655,1
1539655371.5756822,-0.5665,17.555571828000005,8653,1
1539655371.60768,-0.5665,17.555571828000005,8653,1
1539655371.639441,-0.5663,17.598056976,8649,1
1539655371.6719098,-0.5662,17.598056976,8647,1
1539655371.703608,-0.5661,17.555571828000005,8645,1
1539655371.735666,-0.5661,17.51308668,8645,1
1539655371.767607,-0.566,17.555571828000005,8641,1
1539655371.799576,-0.5658,17.598056976,8639,1
1539655371.8318138,-0.5658,17.51308668,8639,1
1539655371.8638551,-0.5658,17.555571828000005,8639,1
1539655371.89572,-0.5657,17.555571828000005,8637,1
1539655371.927503,-0.5657,17.470601532,8637,1
1539655371.959533,-0.5657,17.470601532,8637,1
1539655371.991801,-0.5657,17.555571828000005,8637,1
1539655372.023854,-0.5656,17.51308668,8635,1
1539655372.0557382,-0.5656,17.555571828000005,8635,1
1539655372.0877912,-0.5655,17.51308668,8633,1
1539655372.119828,-0.5655,17.555571828000005,8633,1
1539655372.1517482,-0.5654,17.470601532,8631,1
1539655372.184351,-0.5654,17.470601532,8631,1
1539655372.216047,-0.5654,17.385631236000002,8631,1
1539655372.247995,-0.5653,17.51308668,8629,1
1539655372.279976,-0.5652,17.51308668,8627,1
1539655372.311989,-0.5652,17.51308668,8627,1
1539655372.344188,-0.5651,17.470601532,8625,1
1539655372.375969,-0.565,17.385631236000002,8623,1
1539655372.4080288,-0.565,17.470601532,8623,1
1539655372.440256,-0.565,17.470601532,8621,1
1539655372.472219,-0.5649,17.470601532,8619,1
1539655372.503872,-0.5648,17.428116384,8617,1
1539655372.536376,-0.5647,17.385631236000002,8617,1
1539655372.568116,-0.5647,17.51308668,8617,1
1539655372.5998569,-0.5646,17.470601532,8615,1
1539655372.631847,-0.5645,17.428116384,8613,1
1539655372.6639931,-0.5644,17.385631236000002,8611,1
1539655372.696002,-0.5643,17.385631236000002,8609,1
1539655372.728363,-0.5643,17.470601532,8609,1
1539655372.760355,-0.5642,17.470601532,8607,1
1539655372.7922308,-0.5642,17.428116384,8607,1
1539655372.824311,-0.5642,17.51308668,8607,1
1539655372.856302,-0.5641,17.470601532,8605,1
1539655372.888374,-0.5641,17.385631236000002,8605,1
1539655372.920188,-0.5641,17.385631236000002,8605,1
1539655372.952118,-0.5641,17.385631236000002,8605,1
1539655372.984381,-0.5641,17.470601532,8605,1
1539655373.0163462,-0.5641,17.470601532,8605,1
1539655373.048573,-0.564,17.385631236000002,8603,1
1539655373.080404,-0.564,17.428116384,8603,1
1539655373.112446,-0.564,17.428116384,8603,1
1539655373.144346,-0.564,17.385631236000002,8603,1
1539655373.176398,-0.5639,17.428116384,8601,1
1539655373.2084732,-0.5639,17.428116384,8601,1
1539655373.240387,-0.5638,17.343146088000005,8599,1
1539655373.272371,-0.5638,17.428116384,8599,1
1539655373.304592,-0.5637,17.343146088000005,8597,1
1539655373.336395,-0.5637,17.428116384,8597,1
1539655373.3684978,-0.5636,17.428116384,8595,1
1539655373.400637,-0.5636,17.343146088000005,8595,1
1539655373.432482,-0.5636,17.428116384,8595,1
1539655373.4644322,-0.5635,17.385631236000002,8593,1
1539655373.496799,-0.5635,17.385631236000002,8593,1
1539655373.528527,-0.5634,17.30066094,8591,1
1539655373.560498,-0.5634,17.385631236000002,8591,1
1539655373.593005,-0.5633,17.428116384,8589,1
1539655373.62464,-0.5632,17.385631236000002,8587,1
1539655373.65661,-0.5632,17.385631236000002,8587,1
1539655373.689124,-0.5632,17.385631236000002,8587,1
1539655373.720869,-0.5631,17.470601532,8585,1
1539655373.75262,-0.5631,17.470601532,8585,1
1539655373.7851279,-0.563,17.385631236000002,8583,1
1539655373.8170571,-0.563,17.385631236000002,8581,1
1539655373.848635,-0.5629,17.343146088000005,8581,1
1539655373.8807218,-0.5629,17.343146088000005,8581,1
1539655373.912767,-0.5629,17.385631236000002,8581,1
1539655373.9448478,-0.5628,17.30066094,8579,1
1539655373.976777,-0.5627,17.428116384,8577,1
1539655374.008838,-0.5627,17.30066094,8577,1
1539655374.040728,-0.5626,17.385631236000002,8575,1
1539655374.07298,-0.5626,17.343146088000005,8575,1
1539655374.105105,-0.5626,17.30066094,8575,1
1539655374.1369128,-0.5626,17.343146088000005,8575,1
1539655374.168818,-0.5626,17.30066094,8575,1
1539655374.201002,-0.5625,17.385631236000002,8573,1
1539655374.233032,-0.5625,17.343146088000005,8573,1
1539655374.2653792,-0.5625,17.385631236000002,8573,1
1539655374.2971919,-0.5625,17.343146088000005,8573,1
1539655374.329095,-0.5625,17.30066094,8573,1
1539655374.361168,-0.5625,17.385631236000002,8573,1
1539655374.3932102,-0.5625,17.30066094,8573,1
1539655374.424957,-0.5625,17.343146088000005,8573,1
1539655374.4570858,-0.5624,17.30066094,8571,1
1539655374.489344,-0.5624,17.343146088000005,8571,1
1539655374.520936,-0.5624,17.343146088000005,8571,1
1539655374.553212,-0.5624,17.343146088000005,8571,1
1539655374.585608,-0.5623,17.30066094,8569,1
1539655374.617122,-0.5623,17.385631236000002,8569,1
1539655374.6492312,-0.5623,17.30066094,8569,1
1539655374.681123,-0.5622,17.30066094,8567,1
1539655374.7135592,-0.5622,17.343146088000005,8567,1
1539655374.745234,-0.5622,17.30066094,8567,1
1539655374.7771251,-0.5622,17.30066094,8567,1
1539655374.809162,-0.5622,17.30066094,8567,1
1539655374.8412428,-0.5622,17.385631236000002,8567,1
1539655374.873387,-0.5621,17.30066094,8565,1
1539655374.905288,-0.5621,17.343146088000005,8565,1
1539655374.937682,-0.5621,17.30066094,8565,1
1539655374.969779,-0.562,17.343146088000005,8563,1
1539655375.001407,-0.562,17.30066094,8563,1
1539655375.033529,-0.5619,17.30066094,8561,1
1539655375.06526,-0.5619,17.30066094,8561,1
1539655375.097313,-0.5619,17.258175792,8561,1
1539655375.129513,-0.5618,17.30066094,8559,1
1539655375.1614091,-0.5618,17.343146088000005,8559,1
1539655375.1933498,-0.5618,17.343146088000005,8559,1
1539655375.225618,-0.5618,17.30066094,8559,1
1539655375.257483,-0.5618,17.343146088000005,8557,1
1539655375.28941,-0.5617,17.343146088000005,8557,1
1539655375.321952,-0.5617,17.30066094,8557,1
1539655375.35412,-0.5616,17.30066094,8555,1
1539655375.385532,-0.5616,17.30066094,8555,1
1539655375.417619,-0.5615,17.343146088000005,8553,1
1539655375.4495628,-0.5615,17.30066094,8553,1
1539655375.481631,-0.5615,17.30066094,8553,1
1539655375.513706,-0.5615,17.30066094,8553,1
1539655375.5456572,-0.5614,17.343146088000005,8551,1
1539655375.577745,-0.5614,17.30066094,8551,1
1539655375.609766,-0.5613,17.30066094,8549,1
1539655375.641925,-0.5613,17.258175792,8549,1
1539655375.673772,-0.5613,17.343146088000005,8547,1
1539655375.7062452,-0.5612,17.30066094,8547,1
1539655375.737808,-0.5612,17.343146088000005,8545,1
1539655375.769921,-0.5611,17.258175792,8545,1
1539655375.8020291,-0.5611,17.258175792,8545,1
1539655375.833937,-0.5611,17.30066094,8545,1
1539655375.8658,-0.5611,17.343146088000005,8545,1
1539655375.898096,-0.561,17.30066094,8543,1
1539655375.929891,-0.561,17.258175792,8543,1
1539655375.9618618,-0.561,17.343146088000005,8543,1
1539655375.994142,-0.561,17.30066094,8543,1
1539655376.026068,-0.561,17.30066094,8543,1
1539655376.05801,-0.561,17.30066094,8543,1
1539655376.090401,-0.561,17.30066094,8543,1
1539655376.122116,-0.5609,17.30066094,8541,1
1539655376.154156,-0.5609,17.343146088000005,8541,1
1539655376.1861372,-0.5609,17.258175792,8541,1
1539655376.218267,-0.5609,17.215690644000002,8541,1
1539655376.250005,-0.5609,17.30066094,8541,1
1539655376.282392,-0.5609,17.258175792,8541,1
1539655376.31409,-0.5609,17.215690644000002,8541,1
1539655376.34614,-0.5608,17.258175792,8539,1
1539655376.3784058,-0.5608,17.30066094,8539,1
1539655376.410557,-0.5608,17.258175792,8539,1
1539655376.442162,-0.5608,17.215690644000002,8539,1
1539655376.474571,-0.5608,17.30066094,8539,1
1539655376.506273,-0.5607,17.258175792,8537,1
1539655376.5382662,-0.5607,17.258175792,8537,1
1539655376.570297,-0.5607,17.30066094,8537,1
1539655376.60232,-0.5607,17.30066094,8537,1
1539655376.634367,-0.5607,17.258175792,8537,1
1539655376.666336,-0.5607,17.215690644000002,8537,1
1539655376.698633,-0.5607,17.215690644000002,8537,1
1539655376.730516,-0.5607,17.173205496,8537,1
1539655376.7626219,-0.5607,17.30066094,8537,1
1539655376.79471,-0.5607,17.173205496,8537,1
1539655376.826316,-0.5606,17.173205496,8535,1
1539655376.858794,-0.5606,17.258175792,8535,1
1539655376.890579,-0.5606,17.30066094,8535,1
1539655376.922518,-0.5606,17.258175792,8535,1
1539655376.954491,-0.5605,17.215690644000002,8533,1
1539655376.986711,-0.5605,17.30066094,8533,1
1539655377.019308,-0.5605,17.173205496,8533,1
1539655377.050847,-0.5605,17.130720348000004,8533,1
1539655377.082798,-0.5604,17.173205496,8531,1
1539655377.1146061,-0.5604,17.215690644000002,8531,1
1539655377.146832,-0.5604,17.215690644000002,8531,1
1539655377.178586,-0.5604,17.258175792,8531,1
1539655377.210776,-0.5604,17.215690644000002,8531,1
1539655377.24289,-0.5604,17.258175792,8531,1
1539655377.274773,-0.5604,17.215690644000002,8499,1
1539655377.3066308,-0.5603,17.258175792,8529,1
1539655377.3386838,-0.5603,17.130720348000004,8529,1
1539655377.370788,-0.5603,17.130720348000004,8529,1
1539655377.403444,-0.5602,17.130720348000004,8527,1
1539655377.434835,-0.5602,17.30066094,8527,1
1539655377.4669719,-0.5602,17.215690644000002,8527,1
1539655377.498703,-0.5602,17.130720348000004,8527,1
1539655377.531018,-0.5601,17.258175792,8525,1
1539655377.5629718,-0.5601,17.215690644000002,8525,1
1539655377.594736,-0.5601,17.215690644000002,8525,1
1539655377.626951,-0.56,17.215690644000002,8523,1
1539655377.6592379,-0.56,17.130720348000004,8523,1
1539655377.690967,-0.56,17.258175792,8523,1
1539655377.722815,-0.56,17.173205496,8523,1
1539655377.75492,-0.56,17.258175792,8523,1
1539655377.786794,-0.56,17.258175792,8523,1
1539655377.819076,-0.56,17.215690644000002,8521,1
1539655377.85094,-0.5599,17.258175792,8521,1
1539655377.882981,-0.5599,17.258175792,8521,1
1539655377.914863,-0.5599,17.173205496,8521,1
1539655377.994991,-0.5598,17.215690644000002,8519,2
1539655378.027297,-0.5597,17.130720348000004,6195,2
1539655378.0592709,-0.6366,12.797235252,4473,2
1539655378.0915399,-0.7652,10.588007556000003,3421,2
1539655378.123202,-0.9178,9.313453116000002,2787,2
1539655378.155246,-1.0825,8.37877986,2277,2
1539655378.187197,-1.2531,7.656532344000001,1945,2
1539655378.2191832,-1.4276,7.019255124000001,1571,2
1539655378.251484,-1.6057,6.424463052000001,1321,2
1539655378.283347,-1.7865,5.999611572000001,1071,2
1539655378.3155708,-1.9668,5.574760092000002,857,2
1539655378.347589,-2.1472,5.192393760000001,593,2
1539655378.379217,-2.3324,4.810027428000001,401,2
1539655378.411424,-2.5128,4.512631392000001,311,2
1539655378.443212,-2.7022,4.215235356,267,2
1539655378.4753642,-2.8861,4.002809616,-269,2
1539655378.507343,-3.0757,3.705413580000001,-272,2
1539655378.53969,-3.2648,3.492987840000001,-386,2
1539655378.5714188,-3.4557,3.195591804000002,-486,2
1539655378.6036322,-3.639,3.0256512120000014,-550,2
1539655378.635668,-3.8286,2.7707403240000024,-774,2
1539655378.667603,-4.0134,2.6432848800000013,-868,2
1539655378.699755,-4.2,2.430859140000001,-930,2
1539655378.731816,-4.3886,2.2609185480000007,-1012,2
1539655378.763695,-4.5776,2.090977956,-1034,2
1539655378.7957819,-4.7662,1.9635225120000015,-1132,2
1539655378.82758,-4.9536,1.7935819200000012,-1252,2
1539655378.8596601,-5.1403,1.6661264760000003,-1286,2
1539655378.891836,-5.3298,1.5811561800000011,-1424,2
1539655378.923603,-5.5191,1.4961858839999997,-1472,2
1539655378.955574,-5.7076,1.3262452920000016,-1520,2
1539655378.9878578,-5.8973,1.2412749960000002,-1496,2
1539655379.0199099,-6.0887,1.1138195520000018,-1534,2
1539655379.0519428,-6.2793,1.0288492560000004,-1596,2
1539655379.084141,-6.4724,0.9863641080000007,-1634,2
1539655379.116163,-6.6612,0.9438789600000013,-1592,2
1539655379.148157,-6.8527,0.8164235160000004,-1738,2
1539655379.179917,-7.0434,0.8164235160000004,-1710,2
1539655379.211803,-7.2313,0.7314532200000012,-1736,2
1539655379.244071,-7.4221,0.6039977760000004,-1674,2
1539655379.275929,-7.6159,0.5615126280000009,-1752,2
1539655379.307797,-7.8036,0.5190274800000013,-1828,2
1539655379.340079,-7.9931,0.47654233200000173,-1860,2
1539655379.371949,-8.1846,0.3915720360000004,-1924,2
1539655379.404268,-8.3751,0.3490868880000008,-1824,2
1539655379.436126,-8.5688,0.3490868880000008,-1992,2
1539655379.4680388,-8.7558,0.2641165920000018,-1888,2
1539655379.5003378,-8.9482,0.2641165920000018,-1946,2
1539655379.532495,-9.1421,0.2641165920000018,-1920,2
1539655379.564697,-9.3348,0.22163144399999998,-1956,2
1539655379.59626,-9.5297,0.22163144399999998,-2004,2
1539655379.628177,-9.7176,0.17914629600000043,-1956,2
1539655379.660129,-9.9082,0.17914629600000043,-1988,2
1539655379.6921651,-10.1004,0.22163144399999998,-1954,2
1539655379.7241569,-10.2922,0.22163144399999998,-1940,2
1539655379.756348,-10.4861,0.2641165920000018,-1954,2
1539655379.788488,-10.679,0.22163144399999998,-1990,2
1539655379.820123,-10.8721,0.22163144399999998,-1978,2
1539655379.8520901,-11.0561,0.22163144399999998,-2064,2
1539655379.8848262,-11.2475,0.2641165920000018,-2066,2
1539655379.9162781,-11.4427,0.17914629600000043,-2198,2
1539655379.948194,-11.629,0.22163144399999998,-2158,2
1539655379.980414,-11.8244,0.22163144399999998,-2042,2
1539655380.012533,-12.0169,0.22163144399999998,-2084,2
1539655380.04453,-12.2122,0.22163144399999998,-1998,2
1539655380.076467,-12.4071,0.22163144399999998,-1984,2
1539655380.108595,-12.5983,0.2641165920000018,-1990,2
1539655380.140532,-12.7942,0.17914629600000043,-2066,2
1539655380.172768,-12.9847,0.2641165920000018,-1968,2
1539655380.2047858,-13.1761,0.22163144399999998,-2006,2
1539655380.236392,-13.3681,0.2641165920000018,-2012,2
1539655380.268588,-13.5577,0.22163144399999998,-1980,2
1539655380.300535,-13.7526,0.22163144399999998,-1982,2
1539655380.3329039,-13.945,0.22163144399999998,-1986,2
1539655380.3646579,-14.1367,0.22163144399999998,-2006,2
1539655380.396533,-14.3299,0.17914629600000043,-1990,2
1539655380.4286551,-14.5163,0.22163144399999998,-2014,2
1539655380.460732,-14.7104,0.22163144399999998,-2042,2
1539655380.4928472,-14.9022,0.17914629600000043,-2040,2
1539655380.524739,-15.0935,0.17914629600000043,-2078,2
1539655380.556855,-15.2865,0.17914629600000043,-2034,2
1539655380.588705,-15.4793,0.22163144399999998,-2032,2
1539655380.620776,-15.6712,0.2641165920000018,-1966,2
1539655380.6531441,-15.862,0.17914629600000043,-2118,2
1539655380.685131,-16.0557,0.22163144399999998,-2096,2
1539655380.716757,-16.249,0.22163144399999998,-2042,2
1539655380.749033,-16.4366,0.17914629600000043,-2144,2
1539655380.7806458,-16.6271,0.17914629600000043,-2154,2
1539655380.81299,-16.8158,0.17914629600000043,-2222,2
1539655380.8451111,-17.0079,0.17914629600000043,-2224,2
1539655380.877507,-17.2,0.22163144399999998,-2212,2
1539655380.909066,-17.3966,0.17914629600000043,-2140,2
1539655380.941063,-17.5837,0.22163144399999998,-2172,2
1539655380.973087,-17.7766,0.22163144399999998,-2264,2
