0.04869800765015701,810,-38.03879999999981
0.0967723924332664,2711,-38.03879999999981
0.14489809575382212,4693,-29.377199999999903
0.1929876708240156,6686,-33.707999999999856
0.2410021155553877,8686,-29.377199999999903
0.28912987161744125,10682,-33.707999999999856
0.3383455806733567,12674,-33.707999999999856
0.38657761600350116,14682,-33.707999999999856
0.43314077249589145,16665,-33.707999999999856
0.48212575340744823,18669,-33.707999999999856
0.5293745255601213,20667,-29.377199999999903
0.5773199981771655,22665,-33.707999999999856
0.6252556176350201,24661,-29.377199999999903
0.6737549199081849,26671,-33.707999999999856
0.7224007879242965,28676,-29.377199999999903
0.7700264434159754,30668,-33.707999999999856
0.8199281786804731,32668,-29.377199999999903
0.8654161091762882,34666,-29.377199999999903
0.9135422230451434,36654,-33.707999999999856
0.961890854092366,38657,-29.377199999999903
1.0107563654487477,40649,-29.377199999999903
1.058801190754288,42636,-33.707999999999856
1.1072204361090368,44609,-29.377199999999903
1.15413420084926,46582,-29.377199999999903
1.2009982892452358,48579,-29.377199999999903
1.2487742054145572,50575,-29.377199999999903
1.2970670018930381,52584,-25.04639999999995
1.3461899270332507,54589,-29.377199999999903
1.395122768310762,56590,-29.377199999999903
1.4433301707429322,58597,-33.707999999999856
1.4910321882183313,60585,-29.377199999999903
1.5381380895627537,62588,-29.377199999999903
1.5868849524605597,64576,-25.04639999999995
1.634141114482625,66581,-25.04639999999995
1.6831745400935312,68543,-25.04639999999995
1.730690168640925,70544,-29.377199999999903
1.7781290246562993,72549,-25.04639999999995
1.8268253901132578,74572,-25.04639999999995
1.8742330444578648,76580,-25.04639999999995
1.9222269617742584,78579,-20.715599999999995
1.9706946518283563,80588,-25.04639999999995
2.019916519108765,82575,-25.04639999999995
2.0672925612343054,84590,-25.04639999999995
2.1153086481588756,86585,-25.04639999999995
2.163047614981236,88565,-25.04639999999995
2.210504945670091,90568,-33.707999999999856
2.2583399807945503,92561,-25.04639999999995
2.3065654473519017,94562,-20.715599999999995
2.3556620974009417,96556,-20.715599999999995
2.40427306881159,98542,-20.715599999999995
2.4652103423685436,100529,-20.715599999999995
2.514700297688572,102518,-25.04639999999995
2.562878140643173,104528,-20.715599999999995
2.6107534095009908,106535,-25.04639999999995
2.659671471039718,108537,-20.715599999999995
2.70730328475589,110524,-20.715599999999995
2.7551260034313625,112531,-20.715599999999995
2.803015230931366,114534,-20.715599999999995
2.85075050281903,116517,-20.715599999999995
2.8988129817014516,118489,-16.384799999999814
2.946581508001381,120476,-20.715599999999995
2.99441736422244,122503,-20.715599999999995
3.0444246103999273,124522,-16.384799999999814
3.105641877897188,126529,-16.384799999999814
3.155053007943699,128526,-16.384799999999814
3.2037637425911427,130511,-16.384799999999814
3.2511245944295983,132542,-16.384799999999814
3.2993541664699455,134548,-16.384799999999814
3.3480501213786047,136536,-16.384799999999814
3.3967551083498546,138544,-16.384799999999814
3.4577502692170476,140528,-16.384799999999814
3.5074196341439885,142508,-12.05399999999986
3.556716221214919,144490,-12.05399999999986
3.6037662879906,146458,-12.05399999999986
3.6514288928292404,148452,-12.05399999999986
3.699806672805732,150464,-12.05399999999986
3.749157041703907,152493,-12.05399999999986
3.810095546905759,154517,-12.05399999999986
3.8602633174683785,156508,-12.05399999999986
3.906654043674949,158495,-7.723199999999906
3.9565726114197295,160483,-12.05399999999986
4.006836039736149,162483,-7.723199999999906
4.067145584943059,164497,-7.723199999999906
